Tweet:lihat magnus chase ... lihat price tag ... ummmmmm ... im fine ... yas ... ok ... 	 ReaderName:maya_มะยๅ 	 ReaderScreenName:mypxckyyy 	 ReaderId:261068778 	 userLocation:my cave 	 FollowersCount:464 	 FriendsCount:245 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-27 03:09:19 
Tweet:Win a copy of MAGNUS CHASE AND THE GODS OF ASGARD by Rick Riordan at http://t.co/VdBVeBVHF0!  https://t.co/rAYVB76WPM 	 ReaderName:Heather Kipf 	 ReaderScreenName:hkipf70 	 ReaderId:383561296 	 userLocation: 	 FollowersCount:17 	 FriendsCount:224 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 20:36:21 
Tweet:OMG I JUST FINISHED MAGNUS CHASE AND THE GODS OF ASGARD AND AHHH 😍💜 @camphalfblood THIS IS GOING TO BE A FABULOUS BOOK SERIES I JUST KNOW IT 	 ReaderName:abigail love :) 	 ReaderScreenName:TheBookiestWorm 	 ReaderId:3197790638 	 userLocation: 	 FollowersCount:50 	 FriendsCount:52 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 20:24:29 
Tweet:Read This Book http://t.co/ZgoZNS6nt9 #2591 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/3fXGjgBCNt 	 ReaderName:Read This Book 	 ReaderScreenName:E9_UP_K8 	 ReaderId:3319301373 	 userLocation:USA 	 FollowersCount:37 	 FriendsCount:1 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 19:40:05 
Tweet:What's the last book you read? — Magnus Chase and the Gods of Asgard http://t.co/RA5sUrtowd 	 ReaderName:Zaid 	 ReaderScreenName:ZSomji16 	 ReaderId:2880191774 	 userLocation:Maryland 	 FollowersCount:212 	 FriendsCount:1415 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 19:37:37 
Tweet:@librarychickD yes!
btw if you don't mind the spam I found another Magnus Chase funny pic :P 	 ReaderName:Gaby Oretsev_Brekker 	 ReaderScreenName:GabyLafara 	 ReaderId:64641885 	 userLocation:Everywhere and nowhere 	 FollowersCount:757 	 FriendsCount:1307 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 19:34:30 
Tweet:@kat_tastic I have the book I'll read it after Magnus chase :) 	 ReaderName:littlecornerofjp 	 ReaderScreenName:johnpaulsv 	 ReaderId:78890925 	 userLocation: 	 FollowersCount:252 	 FriendsCount:432 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 19:23:33 
Tweet:@camphalfblood i´m from Spain,When are you going to publish the book of Magnus Chase and the Sword of Summer in spanish ? 	 ReaderName:Sujve 	 ReaderScreenName:marcosgracia11 	 ReaderId:363107952 	 userLocation:Madrid, Comunidad de Madrid 	 FollowersCount:128 	 FriendsCount:93 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 19:20:46 
Tweet:elissa came into my room to talk about magnus chase which led to percy wHICH led to quantico and about a 20 min fan theory session 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-18 19:20:04 
Tweet:RT @MartinWalker666: Win! Follow @CultBoxTV &amp; RT for chance to win 'Magnus Chase &amp; the Sword of Summer' books - http://t.co/VVz8JEw5jO  htt… 	 ReaderName:Булат Хасанов 	 ReaderScreenName:science__cat 	 ReaderId:3432208671 	 userLocation: 	 FollowersCount:1885 	 FriendsCount:1950 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-18 19:02:40 
Tweet:elissa: [texts me] im gonna read magnus chase now:)
me: [yells through walls] FUCK YOU 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:50:34 
Tweet:magnus chase keeps talking about leif erikson and all i can think about is that spongebob episode 	 ReaderName:lia loves poot 	 ReaderScreenName:redIightmgc 	 ReaderId:506551940 	 userLocation: 	 FollowersCount:2940 	 FriendsCount:42 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:48:49 
Tweet:Goodnight world. Must resist temptation in reading Magnus chase hahahaha 	 ReaderName:Samatthew Grigori 	 ReaderScreenName:Amie_renae 	 ReaderId:629854557 	 userLocation: 	 FollowersCount:91 	 FriendsCount:179 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:43:20 
Tweet:RT @elissapond: lizzie: [knocks on my door] so magnus chase
me: dont u have work
lizzie: :(
[5 mins later]
lizzie: [texts me] so peRC Y
me:… 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-18 18:40:19 
Tweet:lizzie: [knocks on my door] so magnus chase
me: dont u have work
lizzie: :(
[5 mins later]
lizzie: [texts me] so peRC Y
me: [sighs] 	 ReaderName:elissa 	 ReaderScreenName:elissapond 	 ReaderId:1597158444 	 userLocation:cryin bout highlanders 	 FollowersCount:160 	 FriendsCount:142 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-18 18:39:49 
Tweet:"A pen sword. That is the stupidest thing I’ve ever heard." - magnus chase; Rick Riordan (throwing shade at... http://t.co/9HIx4Qg17b 	 ReaderName:Celestino Vela 	 ReaderScreenName:DreamSeeker42 	 ReaderId:704060328 	 userLocation:Hades' Cabin  	 FollowersCount:64 	 FriendsCount:270 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:36:12 
Tweet:Photoset: crowleys-timelord-detective: Marvel Cinematic Universe + Magnus Chase chapter titles http://t.co/tsWjdesDaY 	 ReaderName:Celestino Vela 	 ReaderScreenName:DreamSeeker42 	 ReaderId:704060328 	 userLocation:Hades' Cabin  	 FollowersCount:64 	 FriendsCount:270 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:31:56 
Tweet:MAGNUS CHASE SPOILERS ///

SO I LOOKED IN THE TAG WHICH WAS AN AWFUL IDEA AND APPARENTLY THERE IS A PERCY REFERENCE AND IM ALREADY DEAD 	 ReaderName:LIZZIE! 	 ReaderScreenName:thatbluebox 	 ReaderId:45223715 	 userLocation:canada // header by @FROMDUSKS 	 FollowersCount:884 	 FriendsCount:320 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:31:23 
Tweet:I entered to win signed copies of #MagnusChase books from @camphalfblood and @nymediaworks! http://t.co/TxagJJx4ar 	 ReaderName:doug g. 	 ReaderScreenName:IQexposure777 	 ReaderId:3091249747 	 userLocation: 	 FollowersCount:334 	 FriendsCount:1638 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:31:07 
Tweet:Read This Book http://t.co/HAywCDhRq8 #3398 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/ZxU5IwvIMa 	 ReaderName:Read This Book 	 ReaderScreenName:IR_HH_PF 	 ReaderId:3243719611 	 userLocation:USA 	 FollowersCount:48 	 FriendsCount:18 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:29:55 
Tweet:Reasons to like Magnus Chase: The Sword of Summer - transgirlgogo: One of the main characters is deaf and... http://t.co/zHZOrl5UA2 	 ReaderName:Celestino Vela 	 ReaderScreenName:DreamSeeker42 	 ReaderId:704060328 	 userLocation:Hades' Cabin  	 FollowersCount:64 	 FriendsCount:270 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:26:49 
Tweet:Photo: niktropolis: i cannot stop drawing magnus chase pls help full version here!  http://t.co/H4Boez6zTE 	 ReaderName:Celestino Vela 	 ReaderScreenName:DreamSeeker42 	 ReaderId:704060328 	 userLocation:Hades' Cabin  	 FollowersCount:64 	 FriendsCount:270 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:26:35 
Tweet:#Books - Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - http://t.co/9UOyQtRZ0V http://t.co/EgT4RQMQF2 	 ReaderName:Press Today 	 ReaderScreenName:breaking_news88 	 ReaderId:31884877 	 userLocation: 	 FollowersCount:11411 	 FriendsCount:177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:23:05 
Tweet:Read this Book http://t.co/iiZP2MRdtb #1331 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/GMlPhZF02G 	 ReaderName:Read This Book 	 ReaderScreenName:WL_KL_8Q 	 ReaderId:3241668948 	 userLocation:USA 	 FollowersCount:57 	 FriendsCount:11 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:16:41 
Tweet:I'm sorry @camphalfblood me and @ZigZage46 recked magnus chase. http://t.co/tbJIF6LQMj 	 ReaderName:Mac Smith 	 ReaderScreenName:MacTheAwesome1 	 ReaderId:3188953246 	 userLocation: 	 FollowersCount:6 	 FriendsCount:31 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:15:18 
Tweet:So far, birthday's been pretty freaking sweet, got a 3DS game, the new Magnus Chase book, a Steam gift card, and a sweggy breakfast 	 ReaderName:Spoopy Bludd 	 ReaderScreenName:BeatsByDrPepper 	 ReaderId:983584177 	 userLocation:North Car-On-Line-Ya, 'Murica 	 FollowersCount:118 	 FriendsCount:419 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:06:17 
Tweet:@rileymarie1196 every time I go to Walmart I look at everything, everything and Magnus chase and just dream. 	 ReaderName:MaurSCREAMspooky 	 ReaderScreenName:maureenkeavy 	 ReaderId:1301944724 	 userLocation: 	 FollowersCount:5067 	 FriendsCount:575 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 18:01:40 
Tweet:RT @HarvardBooks: Want a SIGNED copy of @camphalfblood's #MagnusChase; we ship throughout U.S.! http://t.co/NqnqDh9u20 #RickRiordan http://… 	 ReaderName:Cly Ayeng 	 ReaderScreenName:clydee_21 	 ReaderId:66307267 	 userLocation:Pasay 	 FollowersCount:151 	 FriendsCount:318 	 CreatedTime:False 	 Retweeted:64 	 RetweetCount:2015-10-18 17:48:56 
Tweet:Read This Book http://t.co/WUgV4AARRy #5186 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/HBVWG0XORQ 	 ReaderName:Read This Book 	 ReaderScreenName:FX_G7_EX 	 ReaderId:3260875423 	 userLocation:USA 	 FollowersCount:44 	 FriendsCount:6 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:48:09 
Tweet:Read This Book http://t.co/fPRW2rjIiU #2982 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/pCmJqEDscp 	 ReaderName:Read This Book 	 ReaderScreenName:S9_WQ_ST 	 ReaderId:3319673188 	 userLocation:USA 	 FollowersCount:46 	 FriendsCount:10 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:41:59 
Tweet:"magnus chase sword of summer pdf" "carry on pdf" "library of lost souls pdf" geez dane 😂😂 	 ReaderName:dane 	 ReaderScreenName:VOODOOSHIRE 	 ReaderId:255381613 	 userLocation: 	 FollowersCount:3100 	 FriendsCount:1972 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:32:50 
Tweet:Win Magnus Chase and the Gods of Asgard  #Giveaway #KidLit @CampHalfBlood http://t.co/Zman4xGOi8 	 ReaderName:Sandra Watts 	 ReaderScreenName:saleago 	 ReaderId:73873141 	 userLocation:New York 	 FollowersCount:1889 	 FriendsCount:3213 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:18:32 
Tweet:Read This Book http://t.co/28RLmwffKh #4374 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/6yNRx0KWcI 	 ReaderName:HEALTH TIPS 	 ReaderScreenName:GCU_X3X_1B 	 ReaderId:3234087900 	 userLocation:USA 	 FollowersCount:56 	 FriendsCount:24 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:16:10 
Tweet:Signed Copy of Rick Riordan’s ‘Magnus Chase’ Giveaway http://t.co/oZkro6a2c9 #sweeps 	 ReaderName:Bridget 	 ReaderScreenName:GiveawayPromote 	 ReaderId:197981577 	 userLocation: 	 FollowersCount:45913 	 FriendsCount:34157 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 17:15:06 
Tweet:RT @THEMULTlFANDOM: RICK RIORDAN'S NEW BOOK MAGNUS CHASE AND THE GODS OF ASGARD: THE SWORD OF SUMMER IS DEDICATED TO CASSIE CLARE

WHAT htt… 	 ReaderName:Violin Janey Hewis 	 ReaderScreenName:RavensLinger 	 ReaderId:769655347 	 userLocation: 	 FollowersCount:242 	 FriendsCount:226 	 CreatedTime:False 	 Retweeted:57 	 RetweetCount:2015-10-18 16:47:15 
Tweet:Read This Book http://t.co/6YyG8vhoEH #6699 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/4Lqv4w2pQH 	 ReaderName:Read This Book 	 ReaderScreenName:GP_D8_99 	 ReaderId:3322041220 	 userLocation:USA 	 FollowersCount:65 	 FriendsCount:10 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:45:02 
Tweet:Read This Book http://t.co/YhIGi2SNCt #5828 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/EXhUfz0kdM 	 ReaderName:BookShop 	 ReaderScreenName:II_OP_T6 	 ReaderId:3318699850 	 userLocation:USA 	 FollowersCount:58 	 FriendsCount:11 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:35:54 
Tweet:@napposca i finished magnus chase and i have nothing else to read and i feel empty inside 	 ReaderName:Jose [H] 	 ReaderScreenName:asikasikjose 	 ReaderId:1603285098 	 userLocation:Page 250 	 FollowersCount:208 	 FriendsCount:171 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:32:54 
Tweet:Read This Book http://t.co/TT195O9LEY #0520 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Aud… http://t.co/LGf4zibI49 	 ReaderName:FITNESS & DEALS 	 ReaderScreenName:B0_5X_V9 	 ReaderId:3306534466 	 userLocation:USA 	 FollowersCount:117 	 FriendsCount:58 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:31:01 
Tweet:Magnus Chase is left-handed. . . LEFT - HANDED 	 ReaderName:chase 	 ReaderScreenName:Lou_han07 	 ReaderId:3936341114 	 userLocation: 	 FollowersCount:27 	 FriendsCount:44 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:15:41 
Tweet:Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer (Rick Riordan's Norse... - http://t.co/axQnniM13f #Amazon #Books #Deals 	 ReaderName:Daily Deals 	 ReaderScreenName:DailyDealFeeds 	 ReaderId:350802962 	 userLocation:Sarasota, FL 	 FollowersCount:10029 	 FriendsCount:4821 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:15:20 
Tweet:@camphalfblood I was wondering if there is gonna be any Percabeth moments in the magnus chase series. Ps. your my favourite author ever 	 ReaderName:Chloe Hickley 	 ReaderScreenName:chloe_hickley 	 ReaderId:2964415739 	 userLocation: 	 FollowersCount:6 	 FriendsCount:6 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:12:36 
Tweet:Magnus Chase &amp; The Sword of Summer - book review - http://t.co/kFHwpPVMoB 	 ReaderName:Melissa 	 ReaderScreenName:CMelissa02 	 ReaderId:755266202 	 userLocation:England 	 FollowersCount:125 	 FriendsCount:711 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 16:08:26 
Tweet:RT @NYMediaWorks: .@camphalfblood interview and a #MagnusChase #giveaway! http://t.co/7F3PxatrUf @DisneyHyperion #middlegrade #kidlit http:… 	 ReaderName:JayAckroyd 	 ReaderScreenName:JayAckroyd 	 ReaderId:11731592 	 userLocation:ÜT: 40.786354,-73.955341 	 FollowersCount:1660 	 FriendsCount:857 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-18 15:57:31 
Tweet:.@camphalfblood interview and a #MagnusChase #giveaway! http://t.co/7F3PxatrUf @DisneyHyperion #middlegrade #kidlit http://t.co/1gwOLn0bqy 	 ReaderName:New York Media Works 	 ReaderScreenName:NYMediaWorks 	 ReaderId:1536844603 	 userLocation:New York City 	 FollowersCount:2083 	 FriendsCount:1771 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-18 15:57:06 
Tweet:RT @MightaZerie: #Giveaway RT+ Follow to win Greek Heroes &amp; Magnus Chase PB with a CHB Tee! Ends 10/31. May the gods be in your favor. http… 	 ReaderName:Brenna 	 ReaderScreenName:typowriter001 	 ReaderId:2249355720 	 userLocation: 	 FollowersCount:38 	 FriendsCount:74 	 CreatedTime:False 	 Retweeted:377 	 RetweetCount:2015-10-18 15:54:28 
Tweet:gUYS MY MOM IS GIVING ME MONEY FOR MAGNUS CHASE VSSTBAC@KQFJRJJERJ 	 ReaderName:hannah 	 ReaderScreenName:NlCERCY 	 ReaderId:2178269602 	 userLocation:earth mom :) 	 FollowersCount:8010 	 FriendsCount:266 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:50:30 
Tweet:RT @VanitaCyril: First Five Chapters of Magnus Chase FREE! #GIVEAWAY http://t.co/dMncl7TBmt via @Pragmaticmom 	 ReaderName:PragmaticMom 	 ReaderScreenName:pragmaticmom 	 ReaderId:100818788 	 userLocation:Boston, MA 	 FollowersCount:68997 	 FriendsCount:34263 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-18 15:44:00 
Tweet:#Read This Book &gt; http://t.co/ul4PfeoHBB #0573 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD … http://t.co/fRzqhPxrWB 	 ReaderName:READ THIS BOOK 	 ReaderScreenName:DY_IO_23 	 ReaderId:3241694316 	 userLocation:USA 	 FollowersCount:56 	 FriendsCount:29 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:40:37 
Tweet:Here's my no spoilers review for Magnus Chase 💛 	 ReaderName:raise the dead 	 ReaderScreenName:cursedbythegods 	 ReaderId:1318422486 	 userLocation:|xette|ekin|jai|yara|trexia| 	 FollowersCount:11152 	 FriendsCount:234 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-18 15:39:47 
Tweet:Going on tumblr was a wrong move bc I forgot that I haven't read Magnus Chase yet and I almost got spoiled 	 ReaderName:Jai 	 ReaderScreenName:nicodiangst 	 ReaderId:526196889 	 userLocation:Jovee & Maria 	 FollowersCount:9473 	 FriendsCount:765 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:28:12 
Tweet:#Read The Best #Book Now : http://t.co/e9o35xYj4u #7189 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -… http://t.co/cMe3MJ3wUE 	 ReaderName:THE BEST BOOK 	 ReaderScreenName:CU_8I_B4 	 ReaderId:3241739407 	 userLocation:USA 	 FollowersCount:80 	 FriendsCount:41 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:27:00 
Tweet:I want @camphalfblood 's Magnus Chase and the Gods of Asgard book! 	 ReaderName:تReeseت 	 ReaderScreenName:sweetie_reese 	 ReaderId:507209061 	 userLocation:Number Four, Privet Drive 	 FollowersCount:132 	 FriendsCount:55 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:24:47 
Tweet:To start Prisoner of Azkaban or Magnus Chase hmmmm 	 ReaderName:Ryu 	 ReaderScreenName:JimdelRyu 	 ReaderId:1533595944 	 userLocation: 	 FollowersCount:307 	 FriendsCount:260 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:21:24 
Tweet:@howellscupcakes yeah next time i go by a bookstore i've gotta get tabinof, and the new rick riordan one, Magnus Chase :) 	 ReaderName:Neha Suresh 	 ReaderScreenName:nehasuresh127 	 ReaderId:2272653912 	 userLocation:Dubai, United Arab Emirates 	 FollowersCount:63 	 FriendsCount:162 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:14:26 
Tweet:RT @camphalfblood: Unbelievable! #magnuschase is #1 on the USA Today list (all formats). http://t.co/B6OjT3SEWl Could not do it w/out my aw… 	 ReaderName:alba velazco 	 ReaderScreenName:velazco_alba 	 ReaderId:775005242 	 userLocation:lima, peru 	 FollowersCount:610 	 FriendsCount:1966 	 CreatedTime:False 	 Retweeted:109 	 RetweetCount:2015-10-18 15:11:54 
Tweet:11:11 Meet Tom Hiddleston 
Get Magnus Chase
Good grades in school 	 ReaderName:Eira Lokidottir® 	 ReaderScreenName:Regal_Writer_ 	 ReaderId:3603247821 	 userLocation:@dreamsofmybooks's parabatai 	 FollowersCount:587 	 FriendsCount:729 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:10:58 
Tweet:yo i still dont hav magnus chase and greek heroes now i have 5 riordan books on queue including the 2016 releases aaaaaHhhH 	 ReaderName:school!patrice 	 ReaderScreenName:annabethjackscn 	 ReaderId:93552959 	 userLocation:gallifrey 	 FollowersCount:917 	 FriendsCount:357 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:04:32 
Tweet:i think i will rewatch soul eater and hxh (which i havent finished but i will watch again from the very start) after reaing magnus chase 	 ReaderName:spooky laine 	 ReaderScreenName:fukurodaddy 	 ReaderId:238104875 	 userLocation:3rd gym 	 FollowersCount:1301 	 FriendsCount:280 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:01:21 
Tweet:What made you happy today? — Magnus Chase and The Gods of Arsgard Book &lt;3 http://t.co/Fun2kp3Xxa 	 ReaderName:pammy ✨ 	 ReaderScreenName:5secondsofpami 	 ReaderId:143029943 	 userLocation:Midgard 	 FollowersCount:1502 	 FriendsCount:1425 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 15:00:54 
Tweet:// OKAY GUYS YOU SHOULD READ MAGNUS CHASE: THE SWORD OF SUMMER *-* 	 ReaderName:Silena Beauregard 	 ReaderScreenName:ClassyHalfBlood 	 ReaderId:2553667346 	 userLocation:Cabin 10, Camp Half-Blood 	 FollowersCount:1226 	 FriendsCount:276 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 14:56:35 
Tweet:I entered to win signed copies of #MagnusChase books from @camphalfblood and @nymediaworks! http://t.co/2myy31yjca 	 ReaderName:Ashleigh Hack 	 ReaderScreenName:hackashleigh 	 ReaderId:3305403001 	 userLocation: 	 FollowersCount:49 	 FriendsCount:566 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 14:53:15 
Tweet:What's the last book you read? — Fangirl Rainbow Rowell and Magnus Chase http://t.co/pmgb1iEmHm 	 ReaderName:Patricia Bailosis 	 ReaderScreenName:alexbailosis 	 ReaderId:359162885 	 userLocation:Philippines 	 FollowersCount:184 	 FriendsCount:297 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-18 14:42:48 
